Periods,Total Consumption,AC,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator
53,0.2064251006204102,0,0.0,0.0,0.0,0.0,0.0308538461538461,0.0,0.0,0.0,0.0
54,0.09595445678421924,0,0.0,0.0,0.0,0.0,0.0305172413793103,0.0,0.0,0.0,0.0
55,0.1783768747911768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.1680433179067224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
57,0.1390109438027791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.2403782160979031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.2867562035436091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.7964219913090198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.256142254132901,0,0.0,0.0,0.0,0.0,0.0,1.15779487179487,0.0,0.0,0.0
62,2.374011675669055,0,0.0,1.81985161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1.919950265424756,0,0.0,1.80559999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1.493321988337996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1.300797982097864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1.231046473127797,0,0.0,1.03783478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.14
67,1.40105808758394,0,0.0675875,0.196852173913043,0.0,0.0,0.171824,0.0,0.0,0.0,0.0
68,2.967699122387827,0,0.057125,0.2016,0.0,0.0,0.19844,0.0,2.349,0.0,0.0
69,2.979754938753024,0,1.4145625,1.17814782608695,0.0,0.0,0.185224,0.0,0.0,0.0,0.14
70,1.366120823831737,0,0.80965625,0.0947217391304347,0.0,0.0,0.157352,0.0,0.0,0.0,0.14
71,1.09572608535518,0,0.00275625,0.183478260869565,0.0,0.0,0.157024,0.0,0.0,0.0,0.0
72,1.104214364224554,0,0.0,0.0,0.0,0.0,0.159472,0.0,0.0,0.0,0.0
73,1.180485855514575,0,0.0,0.0,0.0,0.0,0.156416,0.0,0.0,0.0,0.0
74,1.056852228504138,0,0.0,0.0,0.0,0.346,0.174088,0.0,0.0,0.0,0.14
75,1.141858035732209,0,0.0,0.0,0.0,0.207,0.186864,0.0,0.0,0.0,0.0
76,1.139028609442418,0,0.0,0.0,0.0,0.373,0.187552,0.0,0.0,0.0,0.0
77,1.097448344835923,0,0.0,0.0,0.0,0.079,0.188488,0.0,0.0,0.0,0.14
78,1.127341848680238,0,0.0,0.0,0.0,0.0,0.186552,0.0,0.0,0.0,0.0
79,1.11048830947583,0,0.0,0.0,0.0,0.0,0.186207999999999,0.0,0.0,0.0,0.0
80,1.131770515916432,0,0.0,0.0,0.0,0.0,0.018208,0.0,0.0,0.0,0.14
81,1.086499695279775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
82,0.8180732533526384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.1985519144227306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.1301536093303896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.266212108309039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
86,0.1596780575716878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.1684123735097386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.25046573591368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.1402411291461666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.2139292312150734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.2033496372619416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.1798530972032417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.1963375808046332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.179730078668903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.2250008993055602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.157217686884913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2183578984512681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.2182348799169295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
3,0.1350743507039393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.2545253475468584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1829285605617102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
6,0.1700116144561423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
7,0.2374257712737732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1629995579988339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.213191120009041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.1883413760726149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
11,0.2008892665751668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.204087748467974,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.1557414644728482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
14,0.2462831057461628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.1634916321361889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.1804681898749354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
17,0.2496046061733087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
18,0.1338441653605519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.2161435648331708,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.2152824350927997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.5459562553953399,0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.14
22,2.419282496305712,0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0
23,2.159344333247949,0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0
24,1.676250548899707,0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.0
25,1.352588785054475,0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0
26,1.858194961186707,0,0.0,0.0,0.0,0.399,0.0,0.0,0.0,0.0,0.0
27,1.95574865891733,0,0.0,0.0,0.0,0.48,0.0,1.191,0.0,0.0,0.0
28,2.361094729563487,0,0.0,0.0,0.0,0.0,0.0,0.0,2.232,0.0,0.0
29,1.898791077518492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.631348783866067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.51362004650389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.530965659845652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.414590126361202,0,0.0,1.1974625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.137798424099031,0,0.0,0.8157125,0.0,0.0,0.0,0.0,0.0,0.0,0.14
35,1.150715370204599,0,0.0,0.149043749999999,0.886975,0.0,0.0,0.0,0.0,0.0,0.0
36,1.130663349107383,0,0.0,0.00123125,0.92303125,0.0,0.0,0.0,0.0,0.0,0.0
37,0.9034481161837259,0,0.0,0.0011875,0.13195625,0.0,0.0,0.0,0.0,0.0,0.14
38,0.1574637239535906,0,0.0,0.00115625,0.0,0.0,0.0,0.0,0.0,0.0,0.14
39,0.2091315083758625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.1689044476470937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.1660750213573025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.2443148091967428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
43,0.129538516658696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.2055639708800389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.2066711376890876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
46,0.1350743507039394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.2338582337779497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.1705036885934973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
49,0.1798530972032417,0,0.0,0.0,0.0,0.0,0.0308538461538461,0.0,0.0,0.0,0.14
50,0.1855119497828239,0,0.0,0.0,0.0,0.0,0.0305172413793103,0.0,0.0,0.0,0.0
51,0.1789919674628705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.2118379161313148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.1435626295733126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
54,0.2219254359470916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.1716108554025459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.1060419765999962,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.24948158763897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.1104706438361909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.1488524265498787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.2140522497494122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.2638747561566029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.4208464059728386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1.194017894291836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1.304980612265382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1.236090233035686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1.211117470564921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1.29821459287675,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2.845049643652101,0,0.0,0.0,0.0,0.0,0.0,0.0,2.232,0.0,0.0
69,3.688710752147198,0,0.0,1.24734782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2.229587916355372,0,0.0531133333333333,0.0786434782608695,0.0,0.0,0.0,1.191,0.0,0.0,0.14
71,2.287898701631935,0,1.38335333333333,0.164817391304347,0.0,0.0,0.03974375,0.0,0.0,0.0,0.0
72,2.641330950787143,0,0.539206666666666,1.27401739130434,0.0,0.0,0.112737499999999,0.0,0.0,0.0,0.0
73,2.114073512611292,0,0.104286666666666,0.0918782608695652,0.0,0.0,0.115175,0.0,0.0,0.0,0.14
74,1.93040684084355,0,1.35514666666666,0.118373913043478,0.0,0.0,0.1136625,0.0,0.0,0.0,0.14
75,1.999543257141922,0,0.510066666666666,0.0,0.0,0.0,0.10574375,0.0,0.0,0.0,0.0
76,1.216530286075826,0,0.0,0.0,0.0,0.0,0.10559375,0.0,0.0,0.182666666666666,0.0
77,1.186882819300189,0,0.0,0.0,0.0,0.0,0.1048875,0.0,0.0,0.219333333333333,0.0
78,1.187620930506221,0,0.0,0.0,0.0,0.452,0.10386875,0.0,0.0,0.219666666666666,0.14
79,1.140504831854483,0,0.0,0.0,0.0,0.128,0.105775,0.0,0.0,0.219333333333333,0.0
80,1.172858706385572,0,0.0,0.0,0.0,0.598,0.1059,0.0,0.0,0.22,0.0
81,1.129802219367012,0,0.0,0.0,0.0,0.23,0.10525,0.0,0.0,0.217,0.14
82,1.119591681016896,0,0.0,0.0,0.0,0.435,0.10479375,0.0,0.0,0.218666666666666,0.0
83,1.142350109869565,0,0.0,0.0,0.0,0.626,0.0334,0.0,0.0,0.219,0.0
84,1.13693729435866,0,0.0,0.0,0.0,0.497,0.0,0.0,0.0,0.218666666666666,0.14
85,1.171259465439169,0,0.0,0.0,0.0,0.291,0.0,0.0,0.0,0.219,0.14
86,1.103107197415505,0,0.0,0.0,0.0,0.335,0.0,0.0,0.0,0.219333333333333,0.0
87,1.179255670171186,0,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.22,0.0
88,1.159695723211326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0
89,1.119222625413881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218333333333333,0.14
90,1.230308361921765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219666666666666,0.0
91,0.2312748445568362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0
92,0.1521739269770246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.2232786398248179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.1016133093638015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.1889564687443087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.1821904493556779,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1307687020020834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1834206346990652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1579557980909455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1718568924712235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1369196287190205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.1802221528062579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
7,0.1862500609888564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.09964501281438153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.2208182691380429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
10,0.1468841300004587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
11,0.1088714028897872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.2491125320359538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.1110857365078846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.1527890196487184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
15,0.2015043592468604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.1120698847825946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.1890794872786475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
18,0.1546342976637995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.1601701317090429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.1614003170524303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
21,0.1361815175129881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
22,0.2097466010475562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.1210502377893228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.1626305023958178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.507715156855629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
26,2.000527405416632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2.042599744160482,0,0.0,0.0,0.0,0.0,0.0,0.0,2.02630578512396,0.0,0.0
28,1.589399463656555,0,0.0,0.0,0.0,0.0,0.0,1.505,0.0,0.0,0.0
29,1.625074838614791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.312484742860045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.238673622256799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.6374820449433646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.2836807401851404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.2862641294062541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.3753295482675038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.2496046061733087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
37,0.313574244029455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
38,0.2493585691046313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.1136691257289982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.1807142269436129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.1545112791294607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.1590629648999942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
43,0.1372886843220368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.161523335586769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
45,0.1908017467593898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
46,0.09632351238723548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.1948613583925683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.157709761022268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
49,0.1173596817591605,0,0.0,0.0,0.0,0.0,0.0308538461538461,0.0,0.0,0.0,0.0
50,0.214175268283751,0,0.0,0.0,0.0,0.0,0.0305172413793103,0.0,0.0,0.0,0.0
51,0.125724942094195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.1508207230992985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.1598010761060267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
54,0.142455462764264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.2916769449171588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.2385329380828219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.3261221345320067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.063987303495785,0,0.0675875,0.00184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.276563330833132,0,0.057125,1.04142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.825718068121279,0,1.4145625,0.32317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.453094927609228,0,0.80965625,0.25449,0.0,0.0,0.198656,0.0,0.0,0.0,0.0
62,2.521510898341207,0,0.00275625,0.06426,0.0,0.0,0.183384,0.0,2.02630578512396,0.0,0.0
63,1.825225993983924,0,0.0,0.10423,0.0,0.0,0.185816,0.0,0.0,0.0,0.0
64,1.71906099884959,0,0.0,0.0,0.0,0.0,0.1924,1.505,0.0,0.0,0.0
65,1.387403030272339,0,0.79978125,0.0,0.0,0.0,0.19344,0.0,0.0,0.0,0.0
66,1.330814504476518,0,1.02124375,0.0,0.0,0.0,0.185039999999999,0.0,0.0,0.0,0.0
67,1.506484971512242,0,0.269475,0.0,0.0,0.0,0.18552,0.0,0.0,0.0,0.14
68,1.323925466553548,0,1.1388375,0.0,0.0,0.0,0.169032,0.0,0.0,0.0,0.0
69,1.171874558110862,0,0.06804375,0.0,0.0,0.0,0.167512,0.0,0.0,0.0,0.0
70,1.257372439476288,0,0.0,0.0,0.0,0.0,0.179416,0.0,0.0,0.0,0.14
71,2.455080889798286,0,0.0,1.91272258064516,0.0,0.0,0.182711999999999,0.0,0.0,0.0,0.14
72,2.551773457788538,0,0.0,1.894875,0.0,0.441,0.185544,0.0,0.0,0.0,0.0
73,1.171505502507847,0,0.0,0.0,0.0,0.054,0.185,0.0,0.0,0.0,0.0
74,1.173596817591605,0,0.0,0.0,0.0,0.625,0.183848,0.0,0.0,0.0,0.0
75,1.168676076218055,0,0.0,0.0,0.0,0.351,0.179344,0.0,0.0,0.0,0.14
76,1.117869421536154,0,0.0,0.0,0.0,0.796,0.181784,0.0,0.0,0.0,0.0
77,1.19758543178766,0,0.0,0.0,0.0,0.129,0.19224,0.0,0.0,0.0,0.0
78,1.203613339970258,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.0,0.14
79,1.106674734911328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1.291940647625475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.1713648183338685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
82,0.1487294080155399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
83,0.2535411992721485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.1286773869183248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.1909247652937286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.1632455950675114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
87,0.154880334732477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.1868651536605501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.1396260364744729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.2015043592468604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.135812461909972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.1435626295733126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.2264771217176252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.09989104988305905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.1751783928983695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.1952304139955846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1151453481410631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1892025058129862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1602931502433817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1584478722283005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1472531856034749,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.1675512437693675,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1888334502099699,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.108994421424126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.2032266187276028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
10,0.1609082429150753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.1005061425547528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.2380408639454671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
13,0.1286773869183248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
14,0.1428245183672802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.2010122851095055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.1185898671025479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.1842817644394364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
18,0.1510667601679759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.162999557998834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.1681663364410612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
21,0.1284313498496473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.2122069717343311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.1283083313153086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
24,0.1511897787023147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
25,2.115426716489019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2.525324472905707,0,0.0,0.0,0.0,0.0,0.0,1.512,0.0,0.0,0.0
27,2.658553545594566,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2.850093403559989,0,0.0,0.0,0.0,0.0,0.0,0.0,2.71726153846153,0.0,0.126
29,2.68758591969851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2.307704685660473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.35701745229067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.149485184861211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.109627179735459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.15637422278418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.143457276678612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.078872546150773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.8152438270628474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.137165665787698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.1235106084760976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.2154054536271384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.113300070125982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.1723489666085784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.1627535209301565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.1458999817257487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
45,0.1695195403187873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
