,Hour,Generated power,TemperatureC,DewpointC,PressurehPa,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2
4387,17,2435.0833333333335,25.75,14.166666666666666,1016.0,310.9166666666667,6.0,16.416666666666668,48.5,0.0,0.0,559.0
4388,18,1577.1666666666667,24.0,14.25,1016.0,311.0,4.833333333333333,14.583333333333334,54.166666666666664,0.0,0.0,398.3333333333333
4389,19,633.3333333333334,22.75,13.666666666666666,1016.0,305.6666666666667,2.8333333333333335,16.333333333333332,57.583333333333336,0.0,0.0,223.25
4390,20,163.08333333333334,21.0,14.916666666666666,1016.0,315.4166666666667,0.5833333333333334,16.083333333333332,68.25,0.0,0.0,53.416666666666664
4391,21,9.5,18.9,15.1,1016.1,311.4,2.0,17.3,78.9,0.0,0.0,1.6
4392,22,0.0,18.0,15.5,1017.0,314.1666666666667,7.416666666666667,16.333333333333332,84.08333333333333,0.0,0.0,0.0
4393,23,0.0,18.0,15.833333333333334,1017.0,324.9166666666667,1.5,9.666666666666666,85.83333333333333,0.0,0.0,0.0
4394,0,0.0,16.166666666666668,14.166666666666666,932.1666666666666,297.0,0.0,2.3333333333333335,79.58333333333333,0.0,0.0,0.0
4395,1,0.0,17.0,15.0,1016.5833333333334,311.0833333333333,2.25,8.5,89.58333333333333,0.0,0.0,0.0
4396,2,0.0,17.0,15.0,1016.0,306.9166666666667,6.166666666666667,15.333333333333334,91.0,0.0,0.0,0.0
4397,3,0.0,16.25,15.083333333333334,1016.0,319.25,1.0,5.5,91.91666666666667,0.0,0.0,0.0
4398,4,0.0,16.0,15.0,1016.0,321.0,0.0,0.16666666666666666,93.0,0.0,0.0,0.0
4399,5,0.0,16.0,15.0,1016.0,326.6666666666667,4.25,11.5,93.58333333333333,0.0,0.0,0.0
4400,6,54.916666666666664,16.0,15.083333333333334,1016.3333333333334,327.0833333333333,4.916666666666667,11.833333333333334,94.0,0.0,0.0,7.833333333333333
4401,7,694.25,16.416666666666668,15.833333333333334,1016.9166666666666,302.8333333333333,1.4166666666666667,4.916666666666667,94.58333333333333,0.0,0.0,117.66666666666667
4402,8,1512.25,17.916666666666668,16.333333333333332,1017.0,303.0,0.0,0.16666666666666666,89.83333333333333,0.0,0.0,300.1666666666667
4403,9,3212.0833333333335,19.583333333333332,16.5,1017.0,303.0,0.0,0.25,82.08333333333333,0.0,0.0,471.8333333333333
4404,10,4275.583333333333,21.0,17.0,1017.0,306.9166666666667,2.0,11.416666666666666,78.75,0.0,0.0,619.3333333333334
4405,11,5164.583333333333,21.416666666666668,17.083333333333332,1017.0,304.4166666666667,4.416666666666667,16.916666666666668,76.41666666666667,0.0,0.0,744.3333333333334
4406,12,5556.583333333333,22.0,17.916666666666668,1017.0,294.9166666666667,11.166666666666666,23.5,76.91666666666667,0.0,0.0,823.5833333333334
4407,13,5604.416666666667,22.083333333333332,18.0,1017.0,311.6666666666667,7.666666666666667,23.583333333333332,77.08333333333333,0.0,0.0,856.5
4408,14,4666.083333333333,22.0,18.0,1017.0,298.3333333333333,9.333333333333334,25.916666666666668,76.66666666666667,0.0,0.0,845.0833333333334
4409,15,3648.0833333333335,22.0,17.916666666666668,1017.0,292.5833333333333,10.0,26.5,77.66666666666667,0.0,0.0,782.5
4410,16,2933.181818181818,21.727272727272727,18.0,1017.0,302.8181818181818,12.0,26.818181818181817,79.0,0.0,0.0,687.2727272727273
4411,17,2459.6666666666665,21.416666666666668,17.666666666666668,1017.0,307.3333333333333,7.75,23.166666666666668,78.83333333333333,0.0,0.0,551.5
4412,18,1588.5833333333333,21.0,17.083333333333332,1017.0,310.6666666666667,9.166666666666666,23.0,79.5,0.0,0.0,393.25
4413,19,655.3333333333334,19.833333333333332,16.916666666666668,1017.0,319.0833333333333,7.083333333333333,20.0,82.5,0.0,0.0,223.58333333333334
4414,20,167.41666666666666,18.416666666666668,16.0,1017.0,311.6666666666667,0.0,0.8333333333333334,86.66666666666667,0.0,0.0,50.666666666666664
4415,21,8.636363636363637,17.181818181818183,15.909090909090908,1017.0,322.90909090909093,0.0,0.36363636363636365,89.54545454545455,0.0,0.0,1.6363636363636365
4416,22,0.0,16.666666666666668,15.0,1017.1666666666666,311.3333333333333,0.0,0.25,91.08333333333333,0.0,0.0,0.0
4417,23,0.0,16.0,15.0,1017.9166666666666,304.3333333333333,0.0,3.9166666666666665,92.25,0.0,0.0,0.0
4418,0,0.0,14.666666666666666,13.833333333333334,932.25,287.0833333333333,0.75,3.75,84.75,0.0,0.0,0.0
4419,1,0.0,16.0,15.0,1017.0,304.5,0.0,0.08333333333333333,92.0,0.0,0.0,0.0
4420,2,0.0,16.0,14.666666666666666,1017.0,304.0,0.0,0.0,91.33333333333333,0.0,0.0,0.0
4421,3,0.0,13.916666666666666,12.833333333333334,931.9166666666666,278.6666666666667,0.0,0.0,83.66666666666667,0.0,0.0,0.0
4422,4,0.0,15.0,14.0,1016.0833333333334,304.0,0.0,0.0,91.41666666666667,0.0,0.0,0.0
4423,5,0.0,15.0,13.916666666666666,1016.8333333333334,304.0,0.0,0.0,91.0,0.0,0.0,0.0
4424,6,68.83333333333333,15.0,13.5,1017.0,304.0,0.0,0.0,91.0,0.0,0.0,14.083333333333334
4425,7,700.8333333333334,15.833333333333334,14.083333333333334,1017.0,304.0,0.0,0.0,89.58333333333333,0.0,0.0,132.41666666666666
4426,8,1673.5,16.916666666666668,14.916666666666666,1017.0,325.8333333333333,0.0,0.3333333333333333,85.5,0.0,0.0,324.8333333333333
4427,9,2380.5833333333335,18.25,15.0,1017.75,303.3333333333333,0.0,0.5833333333333334,80.83333333333333,0.0,0.0,397.8333333333333
4428,10,3395.0,19.416666666666668,15.0,1018.0,323.3333333333333,0.25,4.75,74.91666666666667,0.0,0.0,498.75
4429,11,4380.0,20.0,15.333333333333334,1018.0,300.4166666666667,1.5,10.083333333333334,72.58333333333333,0.0,0.0,654.3333333333334
4430,12,5569.416666666667,21.0,15.75,1018.0,291.0,2.1666666666666665,16.333333333333332,71.66666666666667,0.0,0.0,825.9166666666666
4431,13,5405.75,21.666666666666668,15.416666666666666,1017.9166666666666,316.3333333333333,6.833333333333333,18.666666666666668,68.08333333333333,0.0,0.0,820.25
4432,14,4598.666666666667,21.416666666666668,15.25,1018.0,286.4166666666667,4.833333333333333,23.25,68.08333333333333,0.0,0.0,834.5833333333334
4433,15,3691.1666666666665,21.0,15.0,1018.0,295.0833333333333,13.0,34.416666666666664,69.58333333333333,0.0,0.0,788.8333333333334
4434,16,2981.9166666666665,20.583333333333332,15.0,1018.0,300.25,14.916666666666666,34.25,69.66666666666667,0.0,0.0,682.0833333333334
4435,17,2466.8333333333335,21.0,14.333333333333334,1018.0,310.3333333333333,10.833333333333334,28.583333333333332,66.0,0.0,0.0,544.75
4436,18,1573.4166666666667,20.083333333333332,13.083333333333334,1017.9166666666666,324.0,13.333333333333334,28.916666666666668,64.41666666666667,0.0,0.0,385.3333333333333
4437,19,636.75,18.75,12.083333333333334,1018.0,320.1666666666667,14.0,32.083333333333336,65.91666666666667,0.0,0.0,217.16666666666666
4438,20,163.33333333333334,17.833333333333332,13.0,1018.0,314.25,13.333333333333334,29.583333333333332,72.91666666666667,0.0,0.0,52.416666666666664
4439,21,12.909090909090908,17.0,13.0,1018.0,315.54545454545456,14.090909090909092,29.90909090909091,79.54545454545455,0.0,0.0,2.4545454545454546
4440,22,0.0,15.0,11.916666666666666,933.3333333333334,293.4166666666667,9.916666666666666,22.583333333333332,72.75,0.0,0.0,0.0
4441,23,0.0,16.333333333333332,13.0,1018.0833333333334,313.9166666666667,7.416666666666667,21.916666666666668,79.91666666666667,0.0,0.0,0.0
4442,0,0.0,14.666666666666666,11.916666666666666,933.1666666666666,297.75,0.0,1.0,74.41666666666667,0.0,0.0,0.0
4443,1,0.0,16.0,12.75,1018.0,329.75,0.0,0.0,82.0,0.0,0.0,0.0
4444,2,0.0,15.333333333333334,12.0,1018.0,330.0,0.0,0.0,82.33333333333333,0.0,0.0,0.0
4445,3,0.0,15.0,12.0,1018.0,330.0,0.0,0.0,83.0,0.0,0.0,0.0
4446,4,0.0,15.0,12.0,1018.0,330.0,0.0,0.0,83.0,0.0,0.0,0.0
4447,5,0.0,14.583333333333334,12.0,1018.0,331.25,0.0,0.0,83.91666666666667,0.0,0.0,0.0
4448,6,67.25,14.0,12.0,1019.0,341.8333333333333,0.0,0.08333333333333333,84.66666666666667,0.0,0.0,13.666666666666666
4449,7,684.0833333333334,14.583333333333334,12.0,1019.0,334.6666666666667,1.4166666666666667,4.416666666666667,82.0,0.0,0.0,131.25
4450,8,1560.0,16.583333333333332,11.916666666666666,1019.0833333333334,255.75,6.5,17.583333333333332,73.5,0.0,0.0,307.5833333333333
4451,9,3384.5,17.75,11.333333333333334,1019.9166666666666,302.75,8.916666666666666,22.416666666666668,66.16666666666667,0.0,0.0,479.25
4452,10,4509.75,19.416666666666668,11.0,1020.0,251.08333333333334,8.666666666666666,27.333333333333332,59.25,0.0,0.0,634.75
4453,11,5320.833333333333,20.166666666666668,11.0,1020.0,301.5833333333333,10.5,24.333333333333332,55.583333333333336,0.0,0.0,757.1666666666666
4454,12,5589.75,21.0,12.083333333333334,1020.0,283.25,8.25,26.583333333333332,58.583333333333336,0.0,0.0,856.5
4455,13,5733.833333333333,20.25,13.333333333333334,1020.0,278.0,11.083333333333334,30.0,65.66666666666667,0.0,0.0,871.8333333333334
4456,14,4772.916666666667,20.916666666666668,12.75,1019.5,305.0,13.083333333333334,35.583333333333336,60.833333333333336,0.0,0.0,863.5833333333334
4457,15,3864.0833333333335,20.0,12.0,1019.0,318.0,12.916666666666666,39.0,60.083333333333336,0.0,0.0,801.5
4458,16,3105.5833333333335,20.083333333333332,12.166666666666666,1019.0,313.5833333333333,10.75,38.916666666666664,61.5,0.0,0.0,707.0833333333334
4459,17,2553.75,20.0,11.583333333333334,1019.0,320.1666666666667,11.0,37.416666666666664,57.833333333333336,0.0,0.0,561.6666666666666
4460,18,1636.5,20.0,11.0,1019.0,322.75,16.25,38.916666666666664,57.166666666666664,0.0,0.0,395.5
4461,19,649.75,19.083333333333332,11.083333333333334,1019.0,318.0,13.916666666666666,30.75,60.25,0.0,0.0,217.08333333333334
4462,20,166.08333333333334,18.25,11.916666666666666,1019.0,315.25,5.0,19.416666666666668,65.83333333333333,0.0,0.0,49.75
4463,21,8.727272727272727,17.181818181818183,11.909090909090908,1019.8181818181819,311.3636363636364,1.7272727272727273,11.0,70.72727272727273,0.0,0.0,1.4545454545454546
4464,22,0.0,15.583333333333334,11.0,935.0,296.6666666666667,0.0,3.5833333333333335,67.41666666666667,0.0,0.0,0.0
4465,23,0.0,17.0,12.0,1020.75,325.4166666666667,1.3333333333333333,4.166666666666667,73.41666666666667,0.0,0.0,0.0
4466,0,0.0,15.583333333333334,10.166666666666666,935.1666666666666,271.25,2.4166666666666665,15.666666666666666,63.666666666666664,0.0,0.0,0.0
4467,1,0.0,16.166666666666668,11.0,1020.0,326.8333333333333,6.083333333333333,14.416666666666666,70.66666666666667,0.0,0.0,0.0
4468,2,0.0,15.416666666666666,11.0,1020.0,252.33333333333334,3.0833333333333335,11.5,72.75,0.0,0.0,0.0
4469,3,0.0,15.0,11.0,1020.0,277.8333333333333,4.0,13.583333333333334,74.91666666666667,0.0,0.0,0.0
4470,4,0.0,14.583333333333334,10.75,1020.0,128.33333333333334,1.75,10.833333333333334,76.33333333333333,0.0,0.0,0.0
4471,5,0.0,14.0,10.0,1020.0,334.0,3.5,10.75,78.08333333333333,0.0,0.0,0.0
4472,6,64.16666666666667,13.5,10.0,1020.0833333333334,330.1666666666667,0.3333333333333333,4.75,79.33333333333333,0.0,0.0,14.75
4473,7,698.1666666666666,14.0,10.333333333333334,1021.0,337.0,1.6666666666666667,7.166666666666667,78.66666666666667,0.0,0.0,139.25
4474,8,1553.9166666666667,15.583333333333334,10.916666666666666,1021.0,333.4166666666667,1.3333333333333333,10.083333333333334,72.33333333333333,0.0,0.0,315.8333333333333
4475,9,3208.25,17.666666666666668,10.166666666666666,1021.0,331.8333333333333,2.9166666666666665,11.416666666666666,61.75,0.0,0.0,469.0833333333333
4476,10,4408.166666666667,19.833333333333332,10.916666666666666,1021.0,254.16666666666666,2.9166666666666665,12.75,56.333333333333336,0.0,0.0,638.0
4477,11,5183.916666666667,21.583333333333332,11.416666666666666,1021.0,176.58333333333334,2.3333333333333335,11.75,53.0,0.0,0.0,757.3333333333334
4478,12,5462.916666666667,23.25,11.916666666666666,1021.0,87.5,2.75,10.083333333333334,48.666666666666664,0.0,0.0,836.0833333333334
4479,13,5532.5,24.5,11.666666666666666,1020.5833333333334,147.75,3.3333333333333335,15.0,44.333333333333336,0.0,0.0,870.1666666666666
4480,14,4649.666666666667,25.083333333333332,12.083333333333334,1020.0,283.1666666666667,7.0,20.166666666666668,45.0,0.0,0.0,858.5
4481,15,3642.5833333333335,25.0,12.25,1019.8333333333334,311.9166666666667,8.0,18.583333333333332,45.583333333333336,0.0,0.0,796.3333333333334
4482,16,2865.1666666666665,25.0,12.25,1019.0,310.6666666666667,7.0,20.833333333333332,46.25,0.0,0.0,690.5
4483,17,2438.8333333333335,25.0,12.583333333333334,1019.0,317.3333333333333,5.083333333333333,19.666666666666668,46.916666666666664,0.0,0.0,549.5833333333334
4484,18,1559.75,24.416666666666668,12.833333333333334,1018.5833333333334,311.3333333333333,7.333333333333333,19.166666666666668,48.25,0.0,0.0,386.5833333333333
4485,19,620.6666666666666,23.833333333333332,13.0,1018.1666666666666,316.6666666666667,3.5,16.666666666666668,50.5,0.0,0.0,209.5
4486,20,158.0,22.25,13.0,1019.0,326.5833333333333,3.3333333333333335,13.5,55.916666666666664,0.0,0.0,45.0
4487,21,8.636363636363637,20.818181818181817,13.0,1019.0,324.90909090909093,0.2727272727272727,4.7272727272727275,62.09090909090909,0.0,0.0,1.0909090909090908
4488,22,0.0,19.25,11.833333333333334,934.0833333333334,298.9166666666667,0.5833333333333334,3.0833333333333335,55.5,0.0,0.0,0.0
4489,23,0.0,19.333333333333332,11.0,934.0833333333334,47.166666666666664,1.3333333333333333,5.583333333333333,51.833333333333336,0.0,0.0,0.0
4490,0,0.0,19.083333333333332,11.0,934.0833333333334,22.0,1.25,6.416666666666667,53.083333333333336,0.0,0.0,0.0
4491,1,0.0,20.25,12.0,1019.0,22.833333333333332,3.8333333333333335,8.416666666666666,59.5,0.0,0.0,0.0
4492,2,0.0,19.5,12.0,1019.0,22.0,1.5,1.9166666666666667,62.666666666666664,0.0,0.0,0.0
4493,3,0.0,19.166666666666668,12.0,1019.0,22.916666666666668,0.5833333333333334,3.5,63.916666666666664,0.0,0.0,0.0
4494,4,0.0,19.833333333333332,11.333333333333334,1018.6666666666666,55.0,2.9166666666666665,8.666666666666666,59.166666666666664,0.0,0.0,0.0
4495,5,0.0,18.333333333333332,8.666666666666666,934.0833333333334,83.75,4.333333333333333,16.583333333333332,46.25,0.0,0.0,0.0
4496,6,56.583333333333336,18.333333333333332,8.25,934.0833333333334,91.25,4.25,17.5,45.833333333333336,0.0,0.0,13.75
4497,7,591.9,20.0,9.2,1019.7,85.8,5.5,22.7,50.1,0.0,0.0,127.6
4498,8,1493.0,20.666666666666668,10.0,1020.0,96.33333333333333,6.0,27.666666666666668,49.083333333333336,0.0,0.0,310.75
4499,9,3181.1666666666665,21.833333333333332,9.75,1020.0,93.08333333333333,10.166666666666666,30.0,44.916666666666664,0.0,0.0,480.75
4500,10,4319.416666666667,23.5,9.25,1020.0,99.5,6.916666666666667,27.0,40.666666666666664,0.0,0.0,634.4166666666666
4501,11,5271.666666666667,24.666666666666668,8.5,1020.0,69.16666666666667,8.25,25.083333333333332,36.0,0.0,0.0,757.5
4502,12,5546.166666666667,26.083333333333332,8.166666666666666,1020.0,72.75,3.6666666666666665,20.416666666666668,32.416666666666664,0.0,0.0,840.8333333333334
4503,13,5472.5,27.666666666666668,9.25,1019.4166666666666,94.91666666666667,1.1666666666666667,12.5,31.166666666666668,0.0,0.0,872.6666666666666
4504,14,4511.666666666667,28.833333333333332,10.083333333333334,1019.0,202.75,1.5,10.916666666666666,31.083333333333332,0.0,0.0,850.6666666666666
4505,15,3501.1666666666665,29.166666666666668,11.75,1018.25,253.75,3.25,12.666666666666666,34.25,0.0,0.0,782.9166666666666
4506,16,2779.6666666666665,27.333333333333332,12.0,1018.0,317.4166666666667,4.666666666666667,17.416666666666668,39.25,0.0,0.0,676.9166666666666
4507,17,2362.5833333333335,27.0,12.0,1018.0,313.0833333333333,3.0,13.666666666666666,39.416666666666664,0.0,0.0,536.6666666666666
4508,18,1500.5,26.75,13.166666666666666,1017.5833333333334,311.9166666666667,2.0833333333333335,13.083333333333334,44.5,0.0,0.0,374.75
4509,19,594.1666666666666,26.5,12.916666666666666,1017.0,321.0,1.1666666666666667,10.833333333333334,43.25,0.0,0.0,202.41666666666666
4510,20,146.66666666666666,26.666666666666668,12.583333333333334,1017.0,323.5833333333333,0.16666666666666666,1.75,42.75,0.0,0.0,42.416666666666664
4511,21,7.545454545454546,26.0,13.181818181818182,1017.0,324.0,0.0,0.0,46.0,0.0,0.0,1.0909090909090908
4512,22,0.0,25.666666666666668,14.25,1017.0,324.0,0.0,0.16666666666666666,48.5,0.0,0.0,0.0
4513,23,0.0,23.916666666666668,15.0,1017.0,324.0,0.0,0.0,57.583333333333336,0.0,0.0,0.0
4514,0,0.0,21.083333333333332,13.833333333333334,932.25,297.0,0.0,0.0,57.25,0.0,0.0,0.0
4515,1,0.0,23.0,14.416666666666666,1017.0,327.0833333333333,0.0,0.0,58.416666666666664,0.0,0.0,0.0
4516,2,0.0,21.083333333333332,11.583333333333334,932.25,314.25,0.0,0.0,47.916666666666664,0.0,0.0,0.0
4517,3,0.0,23.666666666666668,9.083333333333334,1017.0,149.91666666666666,0.0,0.0,40.75,0.0,0.0,0.0
4518,4,0.0,22.083333333333332,6.416666666666667,932.25,69.08333333333333,0.0,0.0,30.916666666666668,0.0,0.0,0.0
4519,5,0.0,22.833333333333332,6.916666666666667,1017.0,99.25,0.0,0.0,35.916666666666664,0.0,0.0,0.0
4520,6,51.75,22.083333333333332,5.666666666666667,1017.0,92.41666666666667,0.0,0.0,33.583333333333336,0.0,0.0,13.25
4521,7,620.0833333333334,22.166666666666668,5.0,1017.0,87.75,0.0,0.0,32.5,0.0,0.0,131.83333333333334
4522,8,1439.3636363636363,23.181818181818183,5.7272727272727275,1017.3636363636364,96.27272727272727,0.0,0.0,32.27272727272727,0.0,0.0,304.45454545454544
4523,9,3061.4166666666665,24.25,5.25,1017.4166666666666,96.0,0.0,0.0,29.25,0.0,0.0,474.1666666666667
4524,10,4243.5,25.666666666666668,5.083333333333333,1018.0,88.75,9.75,28.166666666666668,26.583333333333332,0.0,0.0,620.5
4525,11,5074.416666666667,27.25,6.416666666666667,1018.0,89.08333333333333,8.0,27.166666666666668,26.416666666666668,0.0,0.0,740.4166666666666
4526,12,5274.909090909091,28.90909090909091,6.909090909090909,1017.1818181818181,98.45454545454545,6.2727272727272725,23.545454545454547,25.0,0.0,0.0,815.9090909090909
4527,13,5239.583333333333,30.166666666666668,7.583333333333333,1017.0,90.33333333333333,3.3333333333333335,17.583333333333332,24.5,0.0,0.0,842.0833333333334
4528,14,4251.454545454545,31.272727272727273,8.727272727272727,1016.5454545454545,87.72727272727273,2.0,12.727272727272727,24.272727272727273,0.0,0.0,810.5454545454545
4529,15,3383.2727272727275,32.36363636363637,9.0,1016.0,137.54545454545453,0.6363636363636364,6.909090909090909,23.727272727272727,0.0,0.0,772.0909090909091
4530,16,2627.5,33.0,9.916666666666666,1015.5,132.41666666666666,0.25,5.25,23.25,0.0,0.0,659.25
4531,17,1818.6363636363637,31.818181818181817,12.090909090909092,1015.0,240.8181818181818,3.4545454545454546,11.909090909090908,30.181818181818183,0.0,0.0,417.09090909090907
4532,18,1161.25,30.0,11.333333333333334,1015.0,310.1666666666667,0.0,0.0,31.333333333333332,0.0,0.0,286.0
4533,19,550.5,29.833333333333332,11.416666666666666,1015.0,311.6666666666667,2.5,7.666666666666667,32.0,0.0,0.0,181.08333333333334
4534,20,172.45454545454547,28.818181818181817,11.090909090909092,1015.0,306.09090909090907,0.2727272727272727,3.0,33.54545454545455,0.0,0.0,47.81818181818182
4535,21,8.727272727272727,27.363636363636363,11.545454545454545,1015.0,311.0,0.0,0.0,37.27272727272727,0.0,0.0,1.0909090909090908
4536,22,0.0,26.166666666666668,12.083333333333334,1015.0,311.0,0.0,0.0,41.916666666666664,0.0,0.0,0.0
4537,23,0.0,24.75,12.75,1015.0,311.0,0.0,0.0,47.916666666666664,0.0,0.0,0.0
4538,0,0.0,21.583333333333332,12.75,930.4166666666666,285.0833333333333,0.0,0.0,50.5,0.0,0.0,0.0
4539,1,0.0,23.5,13.833333333333334,1015.0,311.0,0.0,0.0,54.666666666666664,0.0,0.0,0.0
4540,2,0.0,23.0,13.083333333333334,1015.0,287.6666666666667,0.0,0.4166666666666667,55.416666666666664,0.0,0.0,0.0
4541,3,0.0,22.833333333333332,12.5,1014.0833333333334,77.91666666666667,0.4166666666666667,4.666666666666667,53.5,0.0,0.0,0.0
4542,4,0.0,23.583333333333332,10.583333333333334,1014.3333333333334,111.5,2.1666666666666665,10.166666666666666,44.25,0.0,0.0,0.0
4543,5,0.0,24.0,8.25,1014.3333333333334,112.16666666666667,4.916666666666667,12.333333333333334,37.166666666666664,0.0,0.0,0.0
4544,6,50.666666666666664,23.416666666666668,7.5,1014.9166666666666,109.83333333333333,1.5,10.833333333333334,36.166666666666664,0.0,0.0,12.166666666666666
4545,7,573.6666666666666,24.333333333333332,7.416666666666667,1015.0,103.66666666666667,2.8333333333333335,13.416666666666666,34.083333333333336,0.0,0.0,128.25
4546,8,1384.5833333333333,25.583333333333332,7.916666666666667,1015.0,105.58333333333333,6.166666666666667,16.5,33.083333333333336,0.0,0.0,306.1666666666667
4547,9,2907.0,26.916666666666668,8.833333333333334,1015.0,96.25,8.166666666666666,22.333333333333332,32.083333333333336,0.0,0.0,475.0833333333333
4548,10,4092.1666666666665,28.416666666666668,10.083333333333334,1015.6666666666666,108.58333333333333,7.916666666666667,16.666666666666668,31.833333333333332,0.0,0.0,628.0833333333334
4549,11,4888.75,30.166666666666668,10.083333333333334,1016.0,109.75,1.0833333333333333,13.0,28.416666666666668,0.0,0.0,748.1666666666666
4550,12,5037.5,31.75,10.25,1015.6666666666666,92.25,1.5,8.916666666666666,26.0,0.0,0.0,828.75
4551,13,5058.416666666667,30.25,12.666666666666666,1015.0,234.66666666666666,4.833333333333333,12.5,34.166666666666664,0.0,0.0,856.1666666666666
4552,14,4443.0,30.0,12.416666666666666,1015.0,256.6666666666667,3.5,13.666666666666666,34.0,0.0,0.0,841.0833333333334
4553,15,3433.5833333333335,30.0,10.166666666666666,1015.0,272.9166666666667,3.5833333333333335,14.916666666666666,28.666666666666668,0.0,0.0,780.5833333333334
4554,16,2660.4166666666665,30.0,9.583333333333334,1015.0,270.4166666666667,2.6666666666666665,16.083333333333332,27.833333333333332,0.0,0.0,676.1666666666666
4555,17,2290.9166666666665,30.583333333333332,8.416666666666666,1014.6666666666666,287.8333333333333,1.1666666666666667,12.333333333333334,25.5,0.0,0.0,538.0
4556,18,1443.0,30.75,8.833333333333334,1014.0,303.25,2.6666666666666665,11.333333333333334,25.75,0.0,0.0,367.0
4557,19,613.1818181818181,29.90909090909091,11.363636363636363,1014.0,313.3636363636364,4.909090909090909,11.181818181818182,31.818181818181817,0.0,0.0,209.0909090909091
4558,20,148.33333333333334,28.0,10.0,1014.0,308.25,0.5833333333333334,5.916666666666667,31.916666666666668,0.0,0.0,40.583333333333336
4559,21,4.9,26.2,10.8,1014.0,308.0,0.1,3.1,38.6,0.0,0.0,0.5
4560,22,0.0,25.083333333333332,10.5,1014.8333333333334,308.0,0.5833333333333334,3.9166666666666665,39.75,0.0,0.0,0.0
4561,23,0.0,24.0,10.833333333333334,1014.3333333333334,308.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0
4562,0,0.0,21.166666666666668,9.333333333333334,929.5,282.3333333333333,0.0,0.16666666666666666,40.166666666666664,0.0,0.0,0.0
4563,1,0.0,22.25,9.916666666666666,1014.0,308.0,0.0,0.0,44.833333333333336,0.0,0.0,0.0
4564,2,0.0,21.166666666666668,10.5,1014.0,308.0,0.0,0.0,50.083333333333336,0.0,0.0,0.0
4565,3,0.0,21.0,12.666666666666666,1014.0,308.0,0.0,0.0,59.083333333333336,0.0,0.0,0.0
4566,4,0.0,20.666666666666668,13.0,1014.0,308.0,0.0,0.0,62.916666666666664,0.0,0.0,0.0
4567,5,0.0,19.166666666666668,13.0,1014.0,308.0,0.0,0.16666666666666666,68.0,0.0,0.0,0.0
4568,6,51.25,18.666666666666668,13.083333333333334,1014.0,308.0,0.0,0.0,71.58333333333333,0.0,0.0,11.916666666666666
4569,7,564.0833333333334,19.833333333333332,13.833333333333334,1014.0,308.0,0.0,1.5833333333333333,68.41666666666667,0.0,0.0,123.83333333333333
4570,8,1337.0833333333333,22.0,14.5,1014.0,308.0,0.0,1.5833333333333333,61.416666666666664,0.0,0.0,294.8333333333333
4571,9,2603.3636363636365,25.272727272727273,15.0,1014.0,308.0,0.0,0.2727272727272727,52.63636363636363,0.0,0.0,458.27272727272725
4572,10,3965.75,26.916666666666668,15.833333333333334,1014.0,308.0,0.9166666666666666,3.5833333333333335,51.083333333333336,0.0,0.0,610.75
4573,11,4838.083333333333,25.666666666666668,17.25,1014.0,259.75,2.0833333333333335,11.75,59.583333333333336,0.0,0.0,730.9166666666666
4574,12,5058.75,25.916666666666668,17.0,1014.0,247.25,2.0,11.083333333333334,58.25,0.0,0.0,810.5
4575,13,4982.75,27.0,16.25,1014.0,256.0,4.25,12.416666666666666,52.916666666666664,0.0,0.0,844.1666666666666
4576,14,4163.083333333333,26.333333333333332,15.5,1014.0,252.5,6.166666666666667,13.0,50.166666666666664,0.0,0.0,832.25
4577,15,3280.5,25.75,15.416666666666666,1013.3333333333334,259.5833333333333,6.583333333333333,14.0,52.833333333333336,0.0,0.0,774.5
4578,16,2722.818181818182,25.454545454545453,16.181818181818183,1013.0,268.8181818181818,5.363636363636363,13.545454545454545,56.54545454545455,0.0,0.0,674.3636363636364
4579,17,2269.181818181818,25.545454545454547,17.545454545454547,1013.0,274.1818181818182,5.909090909090909,13.545454545454545,62.18181818181818,0.0,0.0,536.1818181818181
4580,18,1461.6363636363637,24.0,17.818181818181817,1013.0,273.09090909090907,3.272727272727273,12.181818181818182,68.81818181818181,0.0,0.0,373.90909090909093
4581,19,603.4166666666666,23.333333333333332,16.333333333333332,1013.0,285.1666666666667,4.25,10.916666666666666,65.25,0.0,0.0,201.66666666666666
4582,20,165.33333333333334,21.833333333333332,16.0,1013.0,309.25,3.0833333333333335,9.083333333333334,68.91666666666667,0.0,0.0,47.166666666666664
4583,21,9.5,21.0,16.0,1013.0,311.0,0.75,3.4166666666666665,72.25,0.0,0.0,1.75
4584,22,0.0,20.25,16.0,1013.75,311.0,0.5833333333333334,5.5,73.91666666666667,0.0,0.0,0.0
4585,23,0.0,20.083333333333332,15.833333333333334,1013.75,311.0,0.0,0.0,74.08333333333333,0.0,0.0,0.0
4586,0,0.0,18.5,14.333333333333334,928.8333333333334,285.0833333333333,0.0,0.0,67.16666666666667,0.0,0.0,0.0
4587,1,0.0,20.0,15.416666666666666,1013.0,311.0,0.0,0.0,74.41666666666667,0.0,0.0,0.0
4588,2,0.0,18.833333333333332,16.0,1013.0,311.0,0.0,0.0,82.91666666666667,0.0,0.0,0.0
4589,3,0.0,18.0,16.0,1013.0,311.0,0.0,0.0,86.83333333333333,0.0,0.0,0.0
