Hour,Starting minute (inclussive),Ending minute (exclussive),Generated power,TemperatureC,DewpointC,PressurehPa,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2
0,45,50,0,17,15,1015,315,0,8,90,0,0,0
0,50,55,0,17,15,1015,315,0,6,90,0,0,0
0,55,60,0,17,15,1015,314,1,9,90,0,0,0
1,0,5,0,17,15,1015,314,8,9,90,0,0,0
1,5,10,0,17,15,1015,314,0,9,90,0,0,0
1,10,15,0,17,15,1015,313,1,9,90,0,0,0
1,15,20,0,17,15,1015,313,0,9,90,0,0,0
1,20,25,0,17,16,1015,313,0,8,91,0,0,0
1,25,30,0,17,16,1015,313,0,4,91,0,0,0
1,30,35,0,17,15,1015,313,0,4,91,0,0,0
1,35,40,0,17,15,1015,313,0,8,91,0,0,0
1,40,45,0,17,15,1015,313,0,8,91,0,0,0
1,45,50,0,17,15,1015,313,6,8,91,0,0,0
1,50,55,0,17,15,1015,313,0,8,91,0,0,0
1,55,60,0,0,0,0,0,0,0,0,0,0,0
2,0,5,0,0,0,0,0,0,0,0,0,0,0
2,5,10,0,17,15,1015,312,3,9,91,0,0,0
2,10,15,0,17,15,1015,312,4,9,91,0,0,0
2,15,20,0,17,15,1015,312,3,9,91,0,0,0
2,20,25,0,17,15,1015,312,6,8,91,0,0,0
2,25,30,0,17,15,1015,312,3,8,91,0,0,0
2,30,35,0,17,15,1015,311,6,8,91,0,0,0
2,35,40,0,17,15,1015,309,4,14,91,0,0,0
2,40,45,0,17,15,1015,309,0,8,91,0,0,0
2,45,50,0,17,15,1015,309,0,4,91,0,0,0
2,50,55,0,16,15,1015,309,0,0,91,0,0,0
2,55,60,0,16,15,1015,309,4,4,91,0,0,0
3,0,5,0,16,15,1015,309,0,6,91,0,0,0
3,5,10,0,16,15,1015,309,0,6,91,0,0,0
3,10,15,0,0,0,0,0,0,0,0,0,0,0
3,15,20,0,16,15,1015,311,0,8,91,0,0,0
3,20,25,0,16,15,1015,311,1,8,91,0,0,0
3,25,30,0,16,15,1015,311,0,6,91,0,0,0
3,30,35,0,16,15,1015,311,0,6,91,0,0,0
3,35,40,0,0,0,0,0,0,0,0,0,0,0
3,40,45,0,16,15,1015,311,0,0,92,0,0,0
3,45,50,0,16,15,1015,311,0,0,92,0,0,0
3,50,55,0,16,15,1015,311,0,0,92,0,0,0
3,55,60,0,16,15,1015,311,0,0,92,0,0,0
4,0,5,0,16,15,1015,311,0,0,92,0,0,0
4,5,10,0,16,15,1015,311,0,0,92,0,0,0
4,10,15,0,16,15,1015,311,0,0,92,0,0,0
4,15,20,0,16,15,1015,311,0,0,92,0,0,0
4,20,25,0,16,15,1015,311,0,0,92,0,0,0
4,25,30,0,16,15,1015,311,0,0,92,0,0,0
4,30,35,0,16,15,1015,311,0,0,92,0,0,0
4,35,40,0,16,15,1015,311,0,0,92,0,0,0
4,40,45,0,16,15,1015,311,0,0,92,0,0,0
4,45,50,0,16,15,1015,311,0,0,92,0,0,0
4,50,55,0,16,15,1015,311,0,0,92,0,0,0
4,55,60,0,16,15,1015,311,0,0,92,0,0,0
5,0,5,0,16,15,1015,311,0,0,92,0,0,0
5,5,10,0,16,15,1015,311,0,0,92,0,0,0
5,10,15,0,16,15,1015,311,0,0,93,0,0,0
5,15,20,0,16,15,1015,311,0,0,93,0,0,0
5,20,25,0,16,15,1015,311,0,0,93,0,0,0
5,25,30,0,16,15,1015,311,0,0,93,0,0,0
5,30,35,0,16,15,1015,311,0,0,93,0,0,0
5,35,40,0,16,15,1015,311,0,0,93,0,0,0
5,40,45,0,16,15,1015,311,0,1,93,0,0,0
5,45,50,0,16,15,1015,311,1,3,93,0,0,0
5,50,55,0,16,15,1015,311,0,4,93,0,0,0
5,55,60,0,16,15,1016,311,0,1,93,0,0,0
6,0,5,0,0,0,0,0,0,0,0,0,0,0
6,5,10,0,16,15,1016,311,0,0,93,0,0,0
6,10,15,0,16,15,1016,311,0,3,93,0,0,0
6,15,20,0,16,15,1016,311,0,3,93,0,0,0
6,20,25,0,16,15,1016,311,0,0,94,0,0,0
6,25,30,0,16,15,1016,311,0,1,94,0,0,0
6,30,35,1,16,15,1016,311,0,1,94,0,0,5
6,35,40,68,16,15,1016,311,0,0,94,0,0,9
6,40,45,94,16,15,1016,311,0,1,94,0,0,12
6,45,50,111,16,15,1016,311,0,1,94,0,0,16
6,50,55,138,16,15,1016,311,0,6,95,0,0,21
6,55,60,168,16,15,1016,311,0,6,94,0,0,30
7,0,5,166,16,15,1016,311,4,6,94,0,0,28
7,5,10,183,16,15,1016,311,3,8,94,0,0,30
7,10,15,202,16,15,1016,311,0,8,94,0,0,47
7,15,20,261,16,15,1016,311,0,0,94,0,0,42
7,20,25,365,16,15,1016,311,0,0,94,0,0,79
7,25,30,381,16,15,1016,311,0,0,94,0,0,105
7,30,35,443,16,15,1016,311,0,0,95,0,0,116
7,35,40,657,16,15,1016,311,0,0,95,0,0,132
7,40,45,791,16,15,1016,311,0,0,95,0,0,151
7,45,50,896,16,15,1017,311,0,0,95,0,0,163
7,50,55,937,16,15,1017,311,0,0,94,0,0,162
7,55,60,908,16,15,1017,312,0,9,94,0,0,193
8,0,5,939,16,15,1017,312,0,9,94,0,0,200
8,5,10,1073,16,15,1017,327,0,12,94,0,0,181
8,10,15,1196,16,16,1017,327,0,12,94,0,0,260
8,15,20,985,16,15,1017,327,0,6,93,0,0,213
8,20,25,888,16,15,1017,327,0,6,93,0,0,267
8,25,30,1112,17,16,1017,327,0,3,93,0,0,292
8,30,35,1609,17,16,1017,327,0,0,93,0,0,322
8,35,40,1513,17,16,1017,327,6,9,92,0,0,221
8,40,45,1455,17,16,1017,329,3,9,92,0,0,246
8,45,50,1505,17,16,1017,329,0,8,91,0,0,364
8,50,55,1621,17,16,1017,329,0,8,91,0,0,183
8,55,60,1718,17,16,1017,332,4,8,90,0,0,283
9,0,5,2281,17,16,1017,332,1,8,90,0,0,473
9,5,10,2180,17,16,1017,332,0,9,89,0,0,279
9,10,15,1745,17,16,1017,332,6,9,89,0,0,295
9,15,20,2898,18,16,1017,332,0,6,89,0,0,432
9,20,25,2231,18,16,1017,332,8,9,88,0,0,452
9,25,30,2343,18,16,1017,332,0,9,86,0,0,473
9,30,35,2457,18,16,1017,332,0,9,85,0,0,490
9,35,40,2713,18,16,1017,332,0,9,84,0,0,522
9,40,45,2987,19,16,1017,333,1,9,83,0,0,506
9,45,50,3236,19,16,1017,340,9,12,82,0,0,524
9,50,55,3398,19,16,1017,339,0,9,82,0,0,540
9,55,60,2922,19,15,1017,339,0,8,81,0,0,403
10,0,5,1809,19,16,1017,339,0,8,82,0,0,186
10,5,10,2459,19,16,1017,339,0,4,82,0,0,316
10,10,15,4242,19,16,1018,338,4,4,82,0,0,654
10,15,20,4171,19,16,1018,333,0,8,81,0,0,640
10,20,25,4123,19,16,1018,331,0,8,80,0,0,650
10,25,30,2771,20,16,1018,329,8,8,79,0,0,668
10,30,35,4060,19,16,1018,329,4,9,80,0,0,557
10,35,40,4356,20,16,1018,324,0,9,80,0,0,679
10,40,45,4355,20,16,1018,323,0,9,79,0,0,661
10,45,50,4356,20,16,1018,323,0,9,78,0,0,668
10,50,55,4579,20,16,1018,323,6,8,77,0,0,679
10,55,60,4835,20,16,1018,323,0,8,77,0,0,703
11,0,5,4825,20,16,1018,321,3,12,76,0,0,707
11,5,10,4597,20,16,1018,318,8,12,76,0,0,696
11,10,15,4839,0,0,0,0,0,0,0,0,0,0
11,15,20,4877,20,16,1018,331,0,17,75,0,0,715
11,20,25,4922,21,16,1018,328,4,8,76,0,0,721
11,25,30,4796,21,16,1018,329,1,9,75,0,0,735
11,30,35,4791,21,16,1018,279,0,12,75,0,0,740
11,35,40,5001,21,16,1018,315,16,17,75,0,0,742
11,40,45,5092,21,17,1018,314,3,17,76,0,0,758
11,45,50,5176,21,17,1018,309,6,14,75,0,0,766
11,50,55,5167,21,16,1018,329,9,14,74,0,0,754
11,55,60,5206,21,16,1018,317,1,12,75,0,0,759
12,0,5,5196,21,16,1018,276,9,14,74,0,0,773
12,5,10,5204,21,16,1018,297,4,17,75,0,0,777
12,10,15,5300,21,17,1018,292,3,17,75,0,0,789
12,15,20,5298,21,17,1018,323,3,17,74,0,0,789
12,20,25,5324,21,16,1018,317,3,16,73,0,0,795
12,25,30,5369,22,17,1018,329,8,16,74,0,0,791
12,30,35,5362,21,17,1018,307,6,16,74,0,0,817
12,35,40,5391,21,17,1018,294,6,12,75,0,0,817
12,40,45,5437,21,17,1018,297,4,22,74,0,0,817
12,45,50,5409,21,17,1018,236,6,22,74,0,0,821
12,50,55,5438,21,17,1018,315,4,14,74,0,0,823
12,55,60,5443,21,16,1018,330,3,14,73,0,0,838
13,0,5,5510,22,17,1018,259,11,17,74,0,0,837
13,5,10,5467,21,17,1018,300,6,19,74,0,0,847
13,10,15,5468,21,17,1018,270,6,19,75,0,0,830
13,15,20,5458,21,17,1018,261,14,20,74,0,0,847
13,20,25,5479,21,16,1018,331,4,20,74,0,0,847
13,25,30,5511,21,16,1018,300,11,17,74,0,0,851
13,30,35,5487,21,16,1018,313,9,17,74,0,0,853
13,35,40,5450,21,16,1018,292,8,17,73,0,0,849
13,40,45,5431,22,17,1018,281,12,16,72,0,0,847
13,45,50,5401,22,16,1018,263,14,16,71,0,0,853
13,50,55,5402,22,16,1017,326,4,16,71,0,0,851
13,55,60,5371,22,16,1018,277,1,19,71,0,0,849
14,0,5,5300,22,16,1018,317,19,19,70,0,0,849
14,5,10,5054,22,17,1018,319,6,20,71,0,0,846
14,10,15,4899,22,16,1018,298,6,22,71,0,0,838
14,15,20,4833,22,16,1018,290,17,25,71,0,0,844
14,20,25,4760,22,16,1018,252,14,25,71,0,0,842
14,25,30,4712,21,16,1018,248,6,24,71,0,0,838
14,30,35,4661,21,16,1018,289,12,24,71,0,0,830
14,35,40,4625,21,16,1018,284,1,25,72,0,0,837
14,40,45,4562,21,16,1018,347,6,25,72,0,0,824
14,45,50,4431,22,16,1018,302,6,14,70,0,0,824
14,50,55,4343,21,16,1018,281,0,11,71,0,0,823
14,55,60,4223,21,16,1018,289,3,20,72,0,0,814
15,0,5,3980,21,16,1018,294,0,20,73,0,0,814
15,5,10,3853,21,16,1018,298,1,24,73,0,0,803
15,10,15,3768,22,17,1018,292,1,24,73,0,0,798
15,15,20,3717,21,16,1017,277,0,24,72,0,0,795
15,20,25,3712,21,16,1017,318,1,24,73,0,0,786
15,25,30,3674,21,17,1017,271,1,17,74,0,0,780
15,30,35,3635,22,17,1017,292,0,12,74,0,0,773
15,35,40,3584,22,16,1017,309,11,11,72,0,0,765
15,40,45,3554,22,17,1017,319,12,16,74,0,0,761
15,45,50,3500,21,16,1017,268,6,19,74,0,0,751
15,50,55,3457,21,17,1017,309,0,19,74,0,0,747
15,55,60,3407,22,17,1017,259,1,16,73,0,0,740
16,0,5,3375,22,17,1017,317,1,11,73,0,0,729
16,5,10,3279,22,17,1017,319,3,20,73,0,0,719
16,10,15,3160,22,17,1017,323,4,20,75,0,0,710
16,15,20,2999,22,17,1017,292,8,16,72,0,0,700
16,20,25,2849,22,17,1017,290,6,22,72,0,0,691
16,25,30,2815,22,17,1017,304,0,22,74,0,0,682
16,30,35,2560,22,17,1017,294,3,17,73,0,0,668
16,35,40,2330,22,17,1017,311,9,17,74,0,0,661
16,40,45,2215,22,17,1017,286,4,22,73,0,0,647
16,45,50,2031,21,17,1017,302,1,22,74,0,0,640
16,50,55,2240,22,17,1017,261,9,22,74,0,0,626
16,55,60,2350,21,17,1017,294,6,22,75,0,0,612
17,0,5,2485,21,17,1017,315,1,22,75,0,0,601
17,5,10,2651,21,16,1017,313,4,24,74,0,0,589
17,10,15,2623,21,16,1017,298,11,24,74,0,0,578
17,15,20,2561,21,16,1017,315,9,20,73,0,0,566
17,20,25,2500,21,17,1017,249,4,16,74,0,0,555
17,25,30,2434,21,17,1017,331,8,16,74,0,0,539
17,30,35,2361,21,16,1017,321,6,16,74,0,0,522
17,35,40,2290,21,17,1017,319,0,16,74,0,0,512
17,40,45,2220,22,17,1017,309,1,14,73,0,0,499
17,45,50,2142,22,17,1017,258,0,12,73,0,0,489
17,50,55,2075,22,17,1017,278,3,17,73,0,0,473
17,55,60,2001,22,17,1017,232,1,17,74,0,0,461
18,0,5,1929,22,17,1017,306,6,17,74,0,0,446
18,5,10,1859,21,17,1017,299,12,17,74,0,0,434
18,10,15,1784,21,17,1017,263,4,17,75,0,0,418
18,15,20,1700,22,17,1017,333,3,16,75,0,0,404
18,20,25,1627,22,17,1017,309,0,16,73,0,0,390
18,25,30,1544,22,17,1017,271,6,16,73,0,0,374
18,30,35,1470,22,17,1017,279,3,12,75,0,0,362
18,35,40,1395,21,17,1017,313,8,14,75,0,0,350
18,40,45,1311,21,17,1017,284,0,14,77,0,0,334
18,45,50,1221,21,17,1017,296,1,16,76,0,0,320
18,50,55,1135,21,17,1017,313,0,16,77,0,0,304
18,55,60,1054,21,17,1017,321,1,14,77,0,0,288
19,0,5,982,21,17,1017,280,3,14,76,0,0,274
19,5,10,897,21,17,1017,308,4,16,75,0,0,262
19,10,15,819,21,17,1017,311,3,16,76,0,0,248
19,15,20,742,21,17,1017,309,0,22,76,0,0,236
19,20,25,668,21,17,1017,278,1,22,77,0,0,218
19,25,30,599,21,17,1017,300,1,4,77,0,0,202
19,30,35,532,21,17,1017,318,3,8,77,0,0,186
19,35,40,468,20,16,1017,289,1,8,79,0,0,169
19,40,45,416,20,17,1017,323,1,6,79,0,0,151
19,45,50,367,20,17,1017,292,1,9,79,0,0,135
19,50,55,326,20,16,1017,308,0,9,79,0,0,121
19,55,60,293,20,16,1017,309,3,8,80,0,0,105
20,0,5,257,20,17,1017,323,3,8,81,0,0,93
20,5,10,228,20,17,1017,329,0,4,81,0,0,79
20,10,15,207,20,17,1017,290,0,3,81,0,0,67
20,15,20,190,20,17,1017,304,0,1,81,0,0,54
20,20,25,170,20,16,1017,299,0,1,81,0,0,44
20,25,30,154,20,16,1017,301,1,3,81,0,0,35
20,30,35,133,20,16,1017,305,1,3,81,0,0,28
20,35,40,111,20,16,1017,294,0,3,80,0,0,21
20,40,45,87,20,16,1017,319,9,11,80,0,0,14
20,45,50,72,19,16,1017,306,1,16,81,0,0,12
20,50,55,60,19,16,1017,305,4,16,81,0,0,11
20,55,60,45,19,16,1017,329,4,9,81,0,0,7
21,0,5,34,19,16,1017,336,8,9,82,0,0,0
21,5,10,1,19,16,1017,330,3,9,82,0,0,0
21,10,15,0,19,16,1017,331,3,9,83,0,0,0
21,15,20,0,19,16,1017,331,3,9,83,0,0,0
21,20,25,0,19,16,1017,331,0,4,83,0,0,0
21,25,30,0,19,16,1017,329,4,8,84,0,0,0
21,30,35,0,19,16,1017,317,1,8,84,0,0,0
21,35,40,0,19,16,1017,309,1,4,84,0,0,0
21,40,45,0,19,16,1017,305,1,6,84,0,0,0
21,45,50,0,19,16,1017,302,3,8,85,0,0,0
21,50,55,0,19,16,1017,307,0,8,85,0,0,0
21,55,60,0,18,16,1017,305,3,8,85,0,0,0
22,0,5,0,18,16,1017,297,8,9,86,0,0,0
22,5,10,0,18,16,1017,300,6,12,86,0,0,0
22,10,15,0,18,16,1018,299,1,14,86,0,0,0
22,15,20,0,18,16,1018,321,1,14,87,0,0,0
22,20,25,0,18,16,1018,320,0,8,87,0,0,0
22,25,30,0,18,16,1018,316,6,8,87,0,0,0
22,30,35,0,18,16,1018,319,1,8,87,0,0,0
22,35,40,0,18,16,1018,317,6,6,87,0,0,0
22,40,45,0,18,16,1018,317,3,8,87,0,0,0
22,45,50,0,18,16,1018,317,0,4,87,0,0,0
22,50,55,0,18,16,1018,315,3,6,87,0,0,0
22,55,60,0,18,16,1018,315,1,6,87,0,0,0
23,0,5,0,18,16,1018,315,0,6,87,0,0,0
23,5,10,0,18,16,1018,315,0,4,87,0,0,0
23,10,15,0,18,16,1018,315,1,4,87,0,0,0
23,15,20,0,18,16,1018,315,0,3,87,0,0,0
23,20,25,0,18,16,1018,315,0,1,88,0,0,0
23,25,30,0,18,16,1018,315,0,0,87,0,0,0
23,30,35,0,18,16,1018,315,0,0,88,0,0,0
23,35,40,0,18,16,1018,315,0,0,88,0,0,0
23,40,45,0,18,16,1018,315,0,0,88,0,0,0
23,45,50,0,18,16,1018,315,0,0,88,0,0,0
23,50,55,0,18,16,1018,315,0,0,88,0,0,0
23,55,60,0,18,16,1018,315,0,0,88,0,0,0
0,0,5,0,18,16,1018,315,0,0,88,0,0,0
0,5,10,0,0,0,0,0,0,0,0,0,0,0
0,10,15,0,18,16,1018,315,0,0,87,0,0,0
0,15,20,0,18,16,1018,315,0,0,87,0,0,0
0,20,25,0,18,16,1018,315,0,0,87,0,0,0
0,25,30,0,18,16,1017,315,0,0,88,0,0,0
0,30,35,0,18,16,1017,315,0,0,88,0,0,0
0,35,40,0,18,16,1017,315,0,0,88,0,0,0
0,40,45,0,18,16,1017,315,0,0,88,0,0,0
0,45,50,0,18,16,1017,315,0,0,88,0,0,0
0,50,55,0,18,16,1017,315,0,0,88,0,0,0
0,55,60,0,18,16,1017,315,0,0,88,0,0,0
1,0,5,0,18,16,1017,315,0,0,88,0,0,0
1,5,10,0,18,16,1017,315,0,0,88,0,0,0
1,10,15,0,0,0,0,0,0,0,0,0,0,0
1,15,20,0,18,16,1017,315,0,0,88,0,0,0
1,20,25,0,18,16,1017,315,0,0,88,0,0,0
1,25,30,0,18,16,1017,315,0,0,88,0,0,0
1,30,35,0,18,16,1017,315,0,0,89,0,0,0
1,35,40,0,18,16,1017,315,0,0,89,0,0,0
1,40,45,0,18,16,1017,315,0,0,89,0,0,0
1,45,50,0,18,16,1017,315,0,0,89,0,0,0
1,50,55,0,18,16,1017,315,0,0,89,0,0,0
1,55,60,0,18,16,1017,315,0,0,89,0,0,0
2,0,5,0,18,16,1017,315,0,0,89,0,0,0
2,5,10,0,18,16,1017,315,0,0,89,0,0,0
2,10,15,0,18,16,1017,315,0,0,89,0,0,0
2,15,20,0,18,16,1017,315,0,0,89,0,0,0
2,20,25,0,17,16,1017,315,0,0,89,0,0,0
2,25,30,0,17,16,1017,315,0,0,89,0,0,0
2,30,35,0,17,16,1017,315,0,0,89,0,0,0
2,35,40,0,17,16,1017,315,0,0,89,0,0,0
2,40,45,0,17,16,1017,315,0,0,89,0,0,0
2,45,50,0,17,16,1017,315,0,0,89,0,0,0
2,50,55,0,17,16,1017,315,0,0,89,0,0,0
2,55,60,0,17,16,1017,315,0,0,89,0,0,0
3,0,5,0,17,16,1017,315,0,0,89,0,0,0
3,5,10,0,0,0,0,0,0,0,0,0,0,0
3,10,15,0,0,0,0,0,0,0,0,0,0,0
3,15,20,0,17,16,1017,315,0,0,89,0,0,0
3,20,25,0,17,16,1017,315,0,0,89,0,0,0
3,25,30,0,17,16,1016,315,0,0,89,0,0,0
3,30,35,0,17,16,1016,315,0,0,89,0,0,0
3,35,40,0,17,16,1016,315,0,0,89,0,0,0
3,40,45,0,17,16,1016,315,0,0,89,0,0,0
3,45,50,0,17,16,1016,315,0,0,89,0,0,0
3,50,55,0,17,16,1016,315,0,0,89,0,0,0
3,55,60,0,17,16,1016,315,0,0,89,0,0,0
4,0,5,0,17,16,1017,315,0,0,90,0,0,0
4,5,10,0,17,15,1017,315,0,0,89,0,0,0
4,10,15,0,17,16,1017,315,0,0,90,0,0,0
4,15,20,0,17,16,1017,315,0,0,90,0,0,0
4,20,25,0,17,16,1017,315,0,0,90,0,0,0
4,25,30,0,17,16,1017,315,0,0,90,0,0,0
4,30,35,0,17,16,1017,315,0,0,90,0,0,0
4,35,40,0,17,16,1017,315,0,0,90,0,0,0
4,40,45,0,17,15,1017,315,0,0,90,0,0,0
4,45,50,0,17,15,1017,315,0,0,90,0,0,0
4,50,55,0,17,15,1017,315,0,0,90,0,0,0
4,55,60,0,17,15,1017,315,0,0,90,0,0,0
5,0,5,0,17,15,1016,315,0,0,90,0,0,0
5,5,10,0,17,15,1016,315,0,0,90,0,0,0
5,10,15,0,17,15,1016,315,0,0,90,0,0,0
5,15,20,0,17,15,1016,315,0,0,91,0,0,0
5,20,25,0,17,15,1017,315,0,0,91,0,0,0
5,25,30,0,17,15,1017,315,0,0,91,0,0,0
5,30,35,0,17,15,1017,315,0,0,91,0,0,0
5,35,40,0,17,15,1017,315,0,0,91,0,0,0
5,40,45,0,17,15,1017,315,0,0,91,0,0,0
5,45,50,0,17,15,1017,315,0,0,92,0,0,0
5,50,55,0,16,15,1016,315,0,0,91,0,0,0
5,55,60,0,16,15,1016,315,0,0,92,0,0,0
6,0,5,0,16,15,1017,315,0,0,92,0,0,0
6,5,10,0,16,15,1017,315,0,0,92,0,0,0
6,10,15,0,16,15,1017,315,0,0,92,0,0,0
6,15,20,0,16,15,1017,315,0,0,92,0,0,0
6,20,25,0,16,15,1017,315,0,0,92,0,0,0
6,25,30,0,16,15,1017,315,0,0,92,0,0,5
6,30,35,15,16,15,1017,315,0,0,92,0,0,7
6,35,40,70,16,16,1017,315,0,0,93,0,0,12
6,40,45,95,17,16,1017,315,0,1,93,0,0,18
6,45,50,134,17,16,1017,315,0,3,92,0,0,28
6,50,55,151,17,16,1017,315,0,3,92,0,0,33
6,55,60,145,17,16,1017,315,0,0,92,0,0,26
7,0,5,159,17,16,1017,315,0,0,92,0,0,33
7,5,10,191,17,16,1017,315,0,0,92,0,0,42
7,10,15,221,17,16,1017,315,0,0,92,0,0,74
7,15,20,326,17,16,1017,315,0,0,92,0,0,76
7,20,25,409,17,16,1017,315,0,0,92,0,0,100
7,25,30,477,17,16,1017,315,0,0,92,0,0,102
7,30,35,575,18,16,1017,315,0,0,91,0,0,127
7,35,40,840,18,16,1017,315,0,0,91,0,0,137
7,40,45,859,18,16,1017,315,0,0,90,0,0,162
7,45,50,1002,18,16,1017,315,0,0,89,0,0,167
7,50,55,658,18,16,1017,315,0,0,89,0,0,105
7,55,60,560,18,16,1017,315,0,0,88,0,0,95
8,0,5,649,18,16,1017,315,0,0,88,0,0,105
8,5,10,610,18,16,1017,315,0,0,89,0,0,95
8,10,15,1140,18,16,1018,315,0,0,88,0,0,174
8,15,20,1239,18,16,1018,315,0,0,88,0,0,269
8,20,25,1380,18,17,1018,315,0,0,89,0,0,269
8,25,30,1216,19,16,1018,315,0,6,87,0,0,216
8,30,35,1088,19,16,1018,315,0,4,86,0,0,197
8,35,40,1314,19,16,1018,315,4,4,86,0,0,214
8,40,45,1119,19,16,1018,315,0,4,86,0,0,216
8,45,50,982,19,16,1018,315,0,0,86,0,0,202
8,50,55,1364,19,16,1018,315,0,0,86,0,0,345
8,55,60,1694,19,16,1018,315,0,0,85,0,0,364
9,0,5,2060,19,16,1018,315,0,0,85,0,0,401
9,5,10,2066,19,16,1018,315,0,1,84,0,0,460
9,10,15,1480,19,16,1018,315,1,6,83,0,0,244
9,15,20,2132,19,16,1018,315,0,6,83,0,0,385
9,20,25,2019,19,16,1018,315,0,0,82,0,0,362
9,25,30,1991,19,16,1018,315,0,0,81,0,0,323
9,30,35,1896,20,16,1018,315,0,0,81,0,0,323
9,35,40,2409,20,16,1018,315,0,0,81,0,0,529
9,40,45,2051,20,16,1018,315,6,8,80,0,0,343
9,45,50,2784,20,16,1018,315,4,8,79,0,0,466
9,50,55,2982,20,16,1018,315,0,8,80,0,0,464
9,55,60,3030,20,17,1018,315,4,8,79,0,0,469
10,0,5,3094,20,16,1018,315,0,8,78,0,0,589
10,5,10,3054,20,16,1018,315,3,8,78,0,0,403
10,10,15,2675,21,17,1018,315,6,8,78,0,0,429
10,15,20,2373,20,16,1018,313,3,8,78,0,0,309
10,20,25,2655,20,16,1018,304,4,9,78,0,0,424
10,25,30,3649,20,16,1018,304,6,9,79,0,0,592
10,30,35,4024,20,16,1018,300,0,8,79,0,0,622
10,35,40,4135,20,17,1018,291,6,8,78,0,0,631
10,40,45,4180,20,16,1018,290,6,11,77,0,0,650
10,45,50,4382,21,16,1018,289,6,11,76,0,0,622
10,50,55,4604,21,16,1018,281,4,12,76,0,0,664
10,55,60,4448,21,17,1018,244,8,16,76,0,0,592
11,0,5,4676,21,17,1018,258,3,16,75,0,0,631
11,5,10,4797,21,16,1018,259,1,14,74,0,0,679
11,10,15,4787,21,16,1018,251,4,14,73,0,0,685
11,15,20,4862,21,16,1018,329,8,17,70,0,0,700
11,20,25,4966,21,16,1018,313,6,17,70,0,0,712
11,25,30,4917,21,16,1018,319,8,17,69,0,0,721
11,30,35,5019,21,16,1018,315,3,19,69,0,0,724
11,35,40,5124,22,15,1018,275,3,19,67,0,0,738
11,40,45,5177,22,15,1018,261,11,14,67,0,0,747
11,45,50,5218,22,15,1018,317,4,17,65,0,0,756
11,50,55,5239,22,15,1018,324,12,19,66,0,0,719
11,55,60,5276,22,16,1018,306,3,19,66,0,0,772
12,0,5,5296,22,16,1018,281,6,25,66,0,0,775
12,5,10,5346,22,16,1018,291,3,25,66,0,0,784
12,10,15,5387,22,16,1018,265,4,20,67,0,0,788
12,15,20,5395,22,16,1018,327,4,20,67,0,0,796
12,20,25,5403,22,15,1018,337,8,24,65,0,0,798
12,25,30,5426,22,16,1018,302,4,24,66,0,0,803
12,30,35,5473,23,16,1018,325,17,22,64,0,0,812
12,35,40,5491,22,16,1018,306,11,25,65,0,0,817
12,40,45,5526,22,15,1018,319,8,25,65,0,0,823
12,45,50,5539,22,16,1018,346,9,24,66,0,0,828
12,50,55,5538,22,15,1018,298,0,24,65,0,0,830
12,55,60,5542,22,16,1018,297,1,27,65,0,0,833
13,0,5,5557,22,16,1018,310,10,25,66,0,0,836
13,5,10,5553,22,16,1018,308,14,17,65,0,0,842
13,10,15,5568,22,15,1018,282,9,24,65,0,0,844
13,15,20,5555,22,16,1018,288,3,24,66,0,0,844
13,20,25,5556,23,16,1018,273,6,22,65,0,0,846
13,25,30,5541,23,15,1018,320,6,19,64,0,0,846
13,30,35,5546,22,15,1018,289,8,24,65,0,0,849
13,35,40,5549,22,15,1018,294,25,25,65,0,0,849
13,40,45,5570,22,15,1018,340,9,25,66,0,0,846
13,45,50,5532,22,16,1018,319,1,30,67,0,0,847
13,50,55,5519,22,16,1018,262,12,24,67,0,0,847
13,55,60,5499,22,16,1018,322,16,24,67,0,0,849
14,0,5,5351,22,15,1018,313,6,27,67,0,0,846
14,5,10,5064,22,16,1018,288,17,27,67,0,0,842
14,10,15,4878,22,15,1018,292,17,25,67,0,0,842
14,15,20,4861,21,15,1018,304,8,25,68,0,0,840
14,20,25,4770,22,16,1018,259,9,24,67,0,0,835
14,25,30,4701,22,16,1018,313,3,19,66,0,0,838
14,30,35,4658,22,16,1018,328,10,22,67,0,0,835
14,35,40,4616,22,15,1018,322,6,30,66,0,0,828
14,40,45,4551,22,16,1018,275,3,30,67,0,0,828
14,45,50,4439,22,16,1018,320,1,20,68,0,0,824
14,50,55,4306,22,16,1018,319,17,20,68,0,0,817
14,55,60,4169,22,16,1018,312,16,25,68,0,0,814
15,0,5,4026,22,16,1018,277,12,27,69,0,0,805
15,5,10,3892,22,16,1018,303,8,27,69,0,0,802
15,10,15,3776,22,16,1018,323,17,27,70,0,0,800
15,15,20,3696,22,16,1018,295,20,27,69,0,0,793
15,20,25,3650,22,16,1018,344,1,27,70,0,0,786
15,25,30,3616,22,16,1018,299,0,20,69,0,0,778
15,30,35,3581,22,16,1018,274,12,20,68,0,0,768
15,35,40,3549,22,16,1018,279,12,24,69,0,0,761
15,40,45,3516,22,16,1018,284,24,27,69,0,0,751
15,45,50,3494,22,17,1018,286,1,29,71,0,0,744
15,50,55,3441,22,17,1018,306,6,29,72,0,0,737
15,55,60,3394,22,16,1018,313,12,17,71,0,0,729
